text	normalized	phones	ipa	style	source	status	reviewer	notes_or_phones_google
डलरे	डलरे	dx ax . l ax . r e		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd ax . l ax . r e
डलरै	डलरै	dx ax . l ax . r axj		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd ax . l ax . r axj
डलस	डलस	dx ax . l ax s		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd ax . l ax s
डल्फिन	डल्फिन	dx ax l . ph i n		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd ax l . ph i n
डल्ला	डल्ला	dx ax l . l aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd ax l . l aa
डल्लै	डल्लै	dx ax l . l axj		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd ax l . l axj
डल्लो	डल्लो	dx ax l . l o		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd ax l . l o
डवल	डवल	dx ax . w ax l		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd ax . w ax l
डस	डस	dx ax s		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd ax s
डसना	डसना	dx ax . s ax . n aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd ax . s ax . n aa
डसाइ	डसाइ	dx ax . s aaj		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd ax . s aaj
डसे	डसे	dx ax . s e		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd ax . s e
डसेर	डसेर	dx ax . s e . r ax		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd ax . s e . r ax
डस्छ	डस्छ	dx ax s . tsh ax		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd ax s . tsh ax
डस्ट	डस्ट	dx ax s tx		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd ax s tt
डस्टबिन	डस्टबिन	dx ax s tx . b i n		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd ax s tt . b i n
डस्टर	डस्टर	dx ax s . tx ax r		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd ax s . tt ax r
डस्न	डस्न	dx ax s . n ax		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd ax s . n ax
डस्ने	डस्ने	dx ax s . n e		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd ax s . n e
डाँक	डाँक	dx aan k		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aan k
डाँगीहाट	डाँगीहाट	dx aan . g i . h aa tx		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aan . g i . h aa tt
डाँठ	डाँठ	dx aan txh		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aan tth
डाँडा	डाँडा	dx aan . dx aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aan . dd aa
डाँडाकाँडा	डाँडाकाँडा	dx aan . dx aa . k aan . dx aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aan . dd aa . k aan . dd aa
डाँडाकाँडाले	डाँडाकाँडाले	dx aan . dx aa . k aan . dx aa . l e		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aan . dd aa . k aan . dd aa . l e
डाँडाखर्क	डाँडाखर्क	dx aan . dx aa . kh ax r . k ax		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aan . dd aa . kh ax r . k ax
डाँडागाउँ	डाँडागाउँ	dx aan . dx aa . g aawn		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aan . dd aa . g aawn
डाँडाघरे	डाँडाघरे	dx aan . dx aa . gh ax . r e		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aan . dd aa . gh ax . r e
डाँडापाखा	डाँडापाखा	dx aan . dx aa . p aa . kh aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aan . dd aa . p aa . kh aa
डाँडाहरू	डाँडाहरू	dx aan . dx aa . h ax . r u		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aan . dd aa . h ax . r u
डाँडैडाँडा	डाँडैडाँडा	dx aan . dx axj . dx aan . dx aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aan . dd axj . dd aan . dd aa
डाँडो	डाँडो	dx aan . dx o		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aan . dd o
डाँफे	डाँफे	dx aan . ph e		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aan . ph e
डाइ	डाइ	dx aaj		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aaj
डाइअक्साइड	डाइअक्साइड	dx aaj . ax k . s aaj dx		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aaj . ax k . s aaj dd
डाइआक्साइड	डाइआक्साइड	dx aaj . aa k . s aaj dx		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aaj . aa k . s aaj dd
डाइक्लोफिनेक	डाइक्लोफिनेक	dx aaj . k l o . ph i . n e k		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aaj . k l o . ph i . n e k
डाइग्नोसिस	डाइग्नोसिस	dx aaj g . n o . s i s		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aaj g . n o . s i s
डाइङ	डाइङ	dx aaj ng		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aaj ng
डाइङ्	डाइङ्	dx aaj ng		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aaj ng
डाइज	डाइज	dx aaj dz		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aaj jh
डाइट	डाइट	dx aaj tx		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aaj tt
डाइटिङ	डाइटिङ	dx aaj . tx i ng		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aaj . tt i ng
डाइटिसियन	डाइटिसियन	dx aaj . tx i . s i . y ax n		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aaj . tt i . s i . y ax n
डाइन	डाइन	dx aaj n		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aaj n
डाइनामाइट	डाइनामाइट	dx aaj . n aa . m aaj tx		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aaj . n aa . m aaj tt
डाइनामिक	डाइनामिक	dx aaj . n aa . m i k		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aaj . n aa . m i k
डाइनामो	डाइनामो	dx aaj . n aa . m o		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aaj . n aa . m o
डाइनिङ	डाइनिङ	dx aaj . n i ng		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aaj . n i ng
डाइनो	डाइनो	dx aaj . n o		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aaj . n o
डाइनोसर	डाइनोसर	dx aaj . n o . s ax r		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aaj . n o . s ax r
डाइबिटिज	डाइबिटिज	dx aaj . b i . tx i dz		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aaj . b i . tt i jh
डाइबेटिज	डाइबेटिज	dx aaj . b e . tx i dz		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aaj . b e . tt i jh
डाइभ	डाइभ	dx aaj bh		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aaj bh
डाइभटिक्युलम	डाइभटिक्युलम	dx aaj . bh ax . tx i . k y u . l ax m		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aaj . bh ax . tt i . k y u . l ax m
डाइभर्ट	डाइभर्ट	dx aaj . bh ax r tx		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aaj . bh ax r tt
डाइभर्सन	डाइभर्सन	dx aaj . bh ax r . s ax n		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aaj . bh ax r . s ax n
डाइमन्ड	डाइमन्ड	dx aaj . m ax n dx		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aaj . m ax n dd
डाइरेक्ट	डाइरेक्ट	dx aaj . r e k tx		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aaj . r e k tt
डाइरेक्टर	डाइरेक्टर	dx aaj . r e k . tx ax r		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aaj . r e k . tt ax r
डाइलग	डाइलग	dx aaj . l ax g		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aaj . l ax g
डाइलसिस	डाइलसिस	dx aaj . l ax . s i s		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aaj . l ax . s i s
डाइलोग	डाइलोग	dx aaj . l o g		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aaj . l o g
डाइलोसिस	डाइलोसिस	dx aaj . l o . s i s		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aaj . l o . s i s
डाइहार्ट	डाइहार्ट	dx aaj . h aa r tx		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aaj . h aa r tt
डाई	डाई	dx aaj		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aaj
डाउ	डाउ	dx aaw		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aaw
डाउचे	डाउचे	dx aaw . ts e		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aaw . ts e
डाउन	डाउन	dx aaw n		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aaw n
डाउनलोड	डाउनलोड	dx aaw n . l o dx		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aaw n . l o dd
डाक	डाक	dx aa k		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa k
डाके	डाके	dx aa . k e		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa . k e
डाकेर	डाकेर	dx aa . k e . r ax		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa . k e . r ax
डाक्छन्	डाक्छन्	dx aa k . tsh ax n		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa k . tsh ax n
डाक्टर	डाक्टर	dx aa k . tx ax r		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa k . tt ax r
डाक्टरलाई	डाक्टरलाई	dx aa k . tx ax r . l aaj		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa k . tt ax r . l aaj
डाक्टरसाब	डाक्टरसाब	dx aa k . tx ax r . s aa b		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa k . tt ax r . s aa b
डाक्टरसाहेब	डाक्टरसाहेब	dx aa k . tx ax r . s aa . h e b		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa k . tt ax r . s aa . h e b
डाक्न	डाक्न	dx aa k . n ax		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa k . n ax
डाक्नुभयो	डाक्नुभयो	dx aa k . n u . bh ax . y o		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa k . n u . bh ax . y o
डाक्ने	डाक्ने	dx aa k . n e		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa k . n e
डाक्यो	डाक्यो	dx aa k . k y o		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa k . k y o
डाक्ला	डाक्ला	dx aa k . k l aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa k . k l aa
डाङ्ग्रा	डाङ्ग्रा	dx aa ng . g r aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa ng . g r aa
डाङ्ग्रे	डाङ्ग्रे	dx aa ng . g r e		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa ng . g r e
डाटा	डाटा	dx aa . tx aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa . tt aa
डाटाबेस	डाटाबेस	dx aa . tx aa . b e s		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa . tt aa . b e s
डाड	डाड	dx aa dx		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa dd
डानामिक्स	डानामिक्स	dx aa . n aa . m i k s		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa . n aa . m i k s
डानियल	डानियल	dx aa . n i . y ax l		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa . n i . y ax l
डान्स	डान्स	dx aa n s		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa n s
डान्सबार	डान्सबार	dx aa n s . b aa r		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa n s . b aa r
डान्सर	डान्सर	dx aa n . s ax r		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa n . s ax r
डान्सिङ	डान्सिङ	dx aa n . s i ng		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa n . s i ng
डाबर	डाबर	dx aa . b ax r		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa . b ax r
डाभिड	डाभिड	dx aa . bh i dx		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa . bh i dd
डाम	डाम	dx aa m		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa m
डामाडोल	डामाडोल	dx aa . m aa . dx o l		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa . m aa . dd o l
डामे	डामे	dx aa . m e		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa . m e
डामेर	डामेर	dx aa . m e . r ax		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa . m e . r ax
डाम्ने	डाम्ने	dx aa m . n e		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa m . n e
डायना	डायना	dx aa . y ax . n aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa . y ax . n aa
डायबिटिक	डायबिटिक	dx aa y . b i . tx i k		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa y . b i . tt i k
डायबिटिज	डायबिटिज	dx aa y . b i . tx i dz		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa y . b i . tt i jh
डायमन्ड	डायमन्ड	dx aa . y ax . m ax n dx		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa . y ax . m ax n dd
डायरीको	डायरीको	dx aa . y ax . r i . k o		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa . y ax . r i . k o
डायल	डायल	dx aa . y ax l		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa . y ax l
डायलअप	डायलअप	dx aa . y ax l . ax p		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa . y ax l . ax p
डायलग	डायलग	dx aa y . l ax g		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa y . l ax g
डायलसिस	डायलसिस	dx aaj . l ax . s i s		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aaj . l ax . s i s
डायलासिस	डायलासिस	dx aa y . l aa . s i s		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa y . l aa . s i s
डायलेक्ट	डायलेक्ट	dx aa . y ax . l e k tx		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa . y ax . l e k tt
डायलोसिस	डायलोसिस	dx aa . y ax . l o . s i s		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa . y ax . l o . s i s
डायस्टोलिक	डायस्टोलिक	dx aa y s . tx o . l i k		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa y s . tt o . l i k
डायस्पोरा	डायस्पोरा	dx aa . y ax s . p o . r aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa . y ax s . p o . r aa
डायस्पोरिक	डायस्पोरिक	dx aa . y ax s . p o . r i k		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa . y ax s . p o . r i k
डायोसिज	डायोसिज	dx aa . y o . s i dz		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa . y o . s i jh
डार्क	डार्क	dx aa r k		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa r k
डार्बिन	डार्बिन	dx aa r . b i n		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa r . b i n
डार्लिङ	डार्लिङ	dx aa r . l i ng		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa r . l i ng
डार्विन	डार्विन	dx aa r . b i n		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa r . b i n
डाल	डाल	dx aa l		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa l
डालमिया	डालमिया	dx aa l . m i . y aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa l . m i . y aa
डालस	डालस	dx aa . l ax s		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa . l ax s
डाला	डाला	dx aa . l aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=dd aa . l aa
